Order_ID,Order_Date,Customer_ID,Customer_Name,City,Product_Category,Product_Name,Quantity,Price,Discount,Sales
108930,1/23/2024,C7509,Customer_2403,Bangalore,Electronics,Laptop,4,30787,0.2,98518.4
108931,12/26/2024,C3227,Customer_486,Ahmedabad,Electronics,Laptop,2,11101,0.1,19981.8
108932,10/4/2025,C9142,Customer_724,Mumbai,Furniture,Sofa,2,44203,0.1,79565.4
108933,6/17/2025,C9001,Customer_2299,Delhi,Electronics,Laptop,2,2035,0,4070
108934,1/13/2024,C5151,Customer_1284,Bangalore,Home Appliances,Air Fryer,2,32593,0,65186
108935,10/13/2025,C1130,Customer_1195,Mumbai,Home Appliances,Microwave,4,48704,0.1,175334.4
108936,6/21/2025,C9620,Customer_2304,Kolkata,Furniture,Sofa,4,7205,0.2,23056
108937,1/6/2024,C4349,Customer_1809,Pune,Furniture,Desk,4,20348,0.2,65113.6
108938,7/10/2024,C4272,Customer_2637,Bangalore,Furniture,Bookshelf,5,40233,0,201165
108939,3/26/2024,C1346,Customer_1759,Chennai,Home Appliances,Mixer,5,7050,0.05,33487.5
108940,12/13/2024,C4377,Customer_322,Pune,Home Appliances,Air Purifier,1,8248,0,8248
108941,4/18/2024,C1340,Customer_2267,Chennai,Electronics,Smartphone,5,6926,0,34630
108942,3/15/2024,C1767,Customer_2524,Jaipur,Furniture,Bookshelf,5,7032,0.2,28128
108943,7/1/2024,C4926,Customer_2169,Jaipur,Furniture,Bookshelf,2,6280,0.05,11932
108944,11/16/2024,C9841,Customer_1774,Kolkata,Furniture,Office Chair,1,4694,0.05,4459.3
108945,12/1/2025,C5852,Customer_223,Ahmedabad,Furniture,Coffee Table,5,47338,0.15,201186.5
108946,3/26/2025,C1582,Customer_1346,Nagpur,Furniture,Bookshelf,5,17715,0.2,70860
108947,7/2/2025,C7297,Customer_2272,Mumbai,Furniture,Office Chair,3,5946,0,17838
108948,7/13/2025,C3100,Customer_1043,Ahmedabad,Furniture,Bookshelf,3,21147,0.2,50752.8
108949,4/10/2024,C2225,Customer_986,Ahmedabad,Clothing,Sneakers,1,1280,0.05,1216
108950,1/22/2024,C9174,Customer_121,Kolkata,Home Appliances,Vacuum Cleaner,3,26346,0.05,75086.1
108951,7/29/2025,C5016,Customer_2327,Hyderabad,Home Appliances,Air Fryer,5,8618,0.15,36626.5
108952,2/15/2025,C4910,Customer_810,Kolkata,Clothing,T-Shirt,4,35876,0.15,121978.4
108953,8/4/2025,C6906,Customer_1361,Kolkata,Clothing,Jacket,1,25693,0.1,23123.7
108954,8/15/2025,C2629,Customer_2701,Nagpur,Furniture,Desk,3,9397,0.15,23962.35
108955,9/26/2024,C2431,Customer_227,Ahmedabad,Electronics,Bluetooth Speaker,4,46270,0.15,157318
108956,10/19/2025,C3274,Customer_964,Kolkata,Home Appliances,Microwave,1,908,0.15,771.8
108957,10/15/2025,C8250,Customer_707,Ahmedabad,Home Appliances,Vacuum Cleaner,5,18688,0.1,84096
108958,2/22/2025,C2817,Customer_349,Kolkata,Electronics,Smartphone,4,33765,0.05,128307
108959,6/29/2025,C3928,Customer_2394,Chennai,Electronics,Bluetooth Speaker,5,8907,0.05,42308.25
108960,1/10/2025,C4206,Customer_1610,Nagpur,Home Appliances,Mixer,4,23581,0.1,84891.6
108961,8/11/2025,C7064,Customer_2552,Mumbai,Clothing,Sneakers,2,2948,0,5896
108962,2/5/2025,C5559,Customer_2762,Ahmedabad,Electronics,Headphones,1,49564,0.2,39651.2
108963,3/11/2024,C8854,Customer_884,Bangalore,Clothing,Sneakers,5,48794,0.2,195176
108964,3/31/2025,C7063,Customer_646,Delhi,Electronics,Smartwatch,1,30044,0.05,28541.8
108965,2/4/2025,C4187,Customer_1369,Hyderabad,Furniture,Bookshelf,2,11664,0.2,18662.4
108966,4/18/2025,C1624,Customer_1995,Bangalore,Clothing,T-Shirt,3,5185,0,15555
108967,3/5/2025,C7462,Customer_159,Kolkata,Furniture,Sofa,1,31788,0.15,27019.8
108968,9/8/2025,C8191,Customer_359,Jaipur,Clothing,T-Shirt,3,37654,0.2,90369.6
108969,1/23/2025,C6414,Customer_511,Nagpur,Electronics,Headphones,1,23076,0.15,19614.6
108970,11/6/2025,C4936,Customer_495,Jaipur,Clothing,Sneakers,3,6946,0.05,19796.1
108971,3/9/2024,C6820,Customer_1878,Jaipur,Furniture,Office Chair,4,17472,0,69888
108972,5/15/2025,C8015,Customer_1419,Hyderabad,Clothing,Sneakers,5,38628,0.2,154512
108973,9/17/2025,C7131,Customer_1752,Jaipur,Home Appliances,Mixer,3,42456,0.2,101894.4
108974,3/3/2024,C6288,Customer_992,Pune,Clothing,Jeans,1,10883,0.15,9250.55
108975,9/23/2024,C6857,Customer_367,Pune,Furniture,Desk,5,45133,0.1,203098.5
108976,1/30/2025,C3570,Customer_1513,Ahmedabad,Clothing,Sneakers,2,22778,0,45556
108977,4/10/2025,C9882,Customer_963,Pune,Clothing,Jacket,4,11021,0.1,39675.6
108978,8/22/2024,C1862,Customer_2950,Hyderabad,Home Appliances,Vacuum Cleaner,5,45193,0,225965
108979,9/20/2025,C8469,Customer_1909,Nagpur,Home Appliances,Air Purifier,2,37808,0,75616
108980,9/28/2025,C2914,Customer_1554,Ahmedabad,Electronics,Smartphone,5,27142,0,135710
108981,5/8/2025,C7228,Customer_1742,Nagpur,Electronics,Headphones,5,29610,0.1,133245
108982,3/1/2025,C7641,Customer_693,Ahmedabad,Clothing,T-Shirt,2,13810,0.15,23477
108983,1/19/2025,C7990,Customer_693,Hyderabad,Electronics,Smartphone,4,40052,0.15,136176.8
108984,6/1/2025,C3161,Customer_2236,Chennai,Electronics,Laptop,2,10026,0.05,19049.4
108985,3/8/2025,C7012,Customer_1405,Bangalore,Clothing,Sneakers,2,22800,0.15,38760
108986,3/18/2025,C7387,Customer_1046,Hyderabad,Furniture,Bookshelf,2,13956,0.15,23725.2
108987,4/10/2024,C1822,Customer_2297,Chennai,Electronics,Laptop,2,32961,0.15,56033.7
108988,5/25/2025,C9263,Customer_807,Delhi,Furniture,Coffee Table,2,32189,0.15,54721.3
108989,9/27/2025,C8544,Customer_1903,Nagpur,Home Appliances,Mixer,4,48427,0.05,184022.6
108990,6/27/2024,C8634,Customer_2811,Bangalore,Electronics,Bluetooth Speaker,5,16210,0,81050
108991,11/16/2024,C6440,Customer_1056,Mumbai,Home Appliances,Air Purifier,3,18562,0.1,50117.4
108992,11/5/2025,C3496,Customer_941,Kolkata,Electronics,Smartphone,5,24902,0.15,105833.5
108993,6/11/2025,C8391,Customer_1236,Chennai,Furniture,Sofa,3,20648,0.05,58846.8
108994,4/22/2025,C6526,Customer_399,Delhi,Furniture,Office Chair,5,39856,0.05,189316
108995,7/31/2024,C9778,Customer_2815,Hyderabad,Electronics,Smartwatch,2,35003,0.2,56004.8
108996,5/27/2024,C2546,Customer_2846,Hyderabad,Furniture,Coffee Table,5,15670,0.05,74432.5
108997,7/28/2025,C6850,Customer_2669,Bangalore,Electronics,Smartwatch,5,6199,0.15,26345.75
108998,7/26/2025,C4716,Customer_2804,Delhi,Electronics,Laptop,4,7129,0.15,24238.6
108999,9/22/2024,C7101,Customer_1067,Mumbai,Clothing,Jacket,2,28916,0.1,52048.8
109000,1/18/2025,C5294,Customer_2938,Nagpur,Electronics,Laptop,1,39111,0.15,33244.35
109001,11/3/2024,C9906,Customer_2705,Kolkata,Electronics,Bluetooth Speaker,2,29066,0,58132
109002,1/10/2025,C9234,Customer_1826,Bangalore,Home Appliances,Vacuum Cleaner,4,27753,0.05,105461.4
109003,4/10/2025,C6560,Customer_2078,Hyderabad,Furniture,Desk,4,23938,0.1,86176.8
109004,8/29/2024,C8596,Customer_2976,Mumbai,Electronics,Bluetooth Speaker,4,19927,0.15,67751.8
109005,5/16/2025,C2043,Customer_2562,Bangalore,Electronics,Headphones,4,19140,0.05,72732
109006,7/5/2025,C2590,Customer_1494,Chennai,Electronics,Smartphone,1,11265,0.05,10701.75
109007,6/14/2025,C4496,Customer_2375,Hyderabad,Electronics,Bluetooth Speaker,5,33694,0.2,134776
109008,3/6/2025,C9904,Customer_1946,Bangalore,Clothing,Jeans,1,25766,0.05,24477.7
109009,7/27/2024,C5290,Customer_219,Kolkata,Home Appliances,Air Purifier,3,34799,0,104397
109010,4/30/2025,C5099,Customer_2544,Jaipur,Electronics,Headphones,4,19835,0.15,67439
109011,4/25/2025,C5640,Customer_2721,Hyderabad,Furniture,Coffee Table,2,49588,0.2,79340.8
109012,11/17/2025,C8910,Customer_696,Pune,Electronics,Laptop,4,25709,0.15,87410.6
109013,8/19/2024,C7181,Customer_2340,Delhi,Furniture,Bookshelf,1,35175,0.15,29898.75
109014,1/7/2025,C2160,Customer_2286,Pune,Clothing,Dress,2,28516,0,57032
109015,7/7/2025,C2413,Customer_1351,Ahmedabad,Clothing,Sneakers,5,13824,0.15,58752
109016,12/20/2025,C9269,Customer_1747,Delhi,Clothing,Jeans,2,40316,0.05,76600.4
109017,10/17/2024,C6722,Customer_1279,Hyderabad,Clothing,Sneakers,2,7202,0.2,11523.2
109018,1/3/2024,C4524,Customer_311,Pune,Furniture,Coffee Table,4,1774,0.1,6386.4
109019,4/15/2025,C2048,Customer_2643,Mumbai,Clothing,Sneakers,1,49158,0.05,46700.1
109020,3/12/2025,C7972,Customer_2361,Kolkata,Clothing,Dress,3,46956,0.15,119737.8
109021,6/16/2025,C3125,Customer_1766,Kolkata,Electronics,Bluetooth Speaker,4,46345,0.05,176111
109022,5/2/2024,C7886,Customer_2379,Kolkata,Electronics,Laptop,5,26920,0.15,114410
109023,3/30/2024,C8262,Customer_576,Pune,Furniture,Bookshelf,3,27029,0.1,72978.3
109024,3/7/2024,C4507,Customer_82,Hyderabad,Furniture,Bookshelf,2,49125,0,98250
109025,6/2/2024,C2994,Customer_315,Chennai,Electronics,Laptop,3,18292,0.05,52132.2
109026,6/29/2024,C3368,Customer_356,Mumbai,Home Appliances,Air Purifier,1,43628,0.05,41446.6
109027,5/8/2025,C8763,Customer_659,Pune,Furniture,Sofa,1,7686,0,7686
109028,6/6/2025,C1229,Customer_1575,Delhi,Home Appliances,Vacuum Cleaner,3,5020,0.15,12801
109029,3/14/2025,C2582,Customer_2854,Delhi,Clothing,Jeans,3,35648,0.15,90902.4
109030,3/18/2024,C5314,Customer_1430,Hyderabad,Home Appliances,Air Fryer,5,30517,0.2,122068
109031,8/23/2024,C2415,Customer_2737,Mumbai,Electronics,Smartwatch,2,1939,0.2,3102.4
109032,11/2/2024,C1481,Customer_2805,Chennai,Furniture,Bookshelf,4,16263,0.2,52041.6
109033,11/11/2024,C9713,Customer_1825,Chennai,Electronics,Headphones,5,5243,0.05,24904.25
109034,6/2/2025,C2220,Customer_266,Kolkata,Furniture,Office Chair,1,27731,0.2,22184.8
109035,11/13/2025,C7186,Customer_2251,Delhi,Furniture,Office Chair,1,31445,0.1,28300.5
109036,7/18/2025,C8461,Customer_1302,Hyderabad,Electronics,Smartwatch,5,49954,0.2,199816
109037,5/15/2024,C5862,Customer_2174,Nagpur,Furniture,Sofa,4,16458,0.15,55957.2
109038,3/31/2025,C5410,Customer_82,Mumbai,Clothing,Jeans,3,5557,0.1,15003.9
109039,11/27/2025,C5082,Customer_2199,Ahmedabad,Clothing,Jacket,5,37928,0.15,161194
109040,1/19/2024,C3901,Customer_1601,Ahmedabad,Clothing,Jeans,2,1827,0.1,3288.6
109041,2/18/2024,C4018,Customer_154,Chennai,Home Appliances,Air Fryer,4,272,0.05,1033.6
109042,8/21/2024,C3588,Customer_896,Chennai,Electronics,Smartwatch,5,33505,0,167525
109043,8/10/2025,C9720,Customer_2983,Chennai,Home Appliances,Vacuum Cleaner,4,10061,0.1,36219.6
109044,12/14/2025,C8744,Customer_1495,Pune,Electronics,Smartphone,2,31274,0.05,59420.6
109045,10/20/2024,C9783,Customer_2893,Mumbai,Home Appliances,Air Purifier,4,6043,0,24172
109046,1/20/2024,C6391,Customer_2993,Bangalore,Furniture,Sofa,4,33827,0.1,121777.2
109047,9/10/2024,C5615,Customer_1832,Nagpur,Electronics,Laptop,2,6201,0,12402
109048,8/30/2024,C4340,Customer_1278,Nagpur,Furniture,Coffee Table,5,31807,0.15,135179.75
109049,7/22/2025,C3314,Customer_2314,Chennai,Furniture,Coffee Table,3,11032,0.2,26476.8
109050,7/17/2025,C2813,Customer_1375,Mumbai,Furniture,Desk,3,19649,0.2,47157.6
109051,8/16/2024,C9252,Customer_2893,Nagpur,Electronics,Smartphone,1,35339,0.15,30038.15
109052,4/11/2025,C6412,Customer_1285,Mumbai,Home Appliances,Microwave,2,26472,0,52944
109053,8/30/2024,C1887,Customer_764,Mumbai,Home Appliances,Vacuum Cleaner,1,32128,0,32128
109054,12/14/2024,C1461,Customer_293,Nagpur,Furniture,Sofa,1,21151,0.2,16920.8
109055,11/3/2024,C2925,Customer_943,Ahmedabad,Clothing,Jacket,2,3034,0,6068
109056,8/27/2024,C7585,Customer_2640,Chennai,Home Appliances,Microwave,4,2730,0.1,9828
109057,10/29/2025,C8448,Customer_99,Chennai,Home Appliances,Vacuum Cleaner,3,31244,0,93732
109058,11/22/2025,C7181,Customer_1737,Hyderabad,Electronics,Headphones,2,16190,0.15,27523
109059,11/9/2024,C8174,Customer_95,Mumbai,Clothing,T-Shirt,1,16913,0.05,16067.35
109060,2/6/2024,C6566,Customer_653,Nagpur,Clothing,Sneakers,5,4716,0.15,20043
109061,6/8/2025,C5394,Customer_216,Hyderabad,Home Appliances,Microwave,3,15073,0.1,40697.1
109062,7/6/2024,C1509,Customer_2698,Pune,Electronics,Laptop,3,20790,0.2,49896
109063,8/19/2024,C8955,Customer_2733,Mumbai,Clothing,T-Shirt,4,6902,0.2,22086.4
109064,6/6/2024,C5257,Customer_2658,Delhi,Home Appliances,Mixer,2,31660,0.05,60154
109065,7/6/2025,C3409,Customer_1791,Delhi,Furniture,Bookshelf,2,42164,0.15,71678.8
109066,10/5/2024,C7598,Customer_1903,Nagpur,Clothing,T-Shirt,5,38169,0.2,152676
109067,4/12/2025,C3202,Customer_892,Jaipur,Electronics,Smartwatch,3,9031,0.15,23029.05
109068,1/17/2024,C2776,Customer_1409,Delhi,Furniture,Sofa,4,37120,0.2,118784
109069,8/20/2025,C3463,Customer_2666,Jaipur,Electronics,Bluetooth Speaker,2,30400,0.1,54720
109070,4/12/2025,C1391,Customer_409,Nagpur,Electronics,Bluetooth Speaker,5,42930,0.05,203917.5
109071,10/23/2025,C9386,Customer_1140,Hyderabad,Clothing,Sneakers,1,28190,0.2,22552
109072,4/5/2025,C9752,Customer_2987,Ahmedabad,Electronics,Laptop,3,15132,0.15,38586.6
109073,7/17/2025,C8693,Customer_832,Bangalore,Home Appliances,Air Fryer,4,35558,0.2,113785.6
109074,3/31/2024,C3063,Customer_458,Jaipur,Home Appliances,Microwave,5,8881,0.1,39964.5
109075,8/30/2025,C5576,Customer_2598,Mumbai,Electronics,Bluetooth Speaker,1,1132,0,1132
109076,7/17/2024,C4258,Customer_1875,Delhi,Home Appliances,Air Purifier,5,45261,0,226305
109077,2/25/2025,C7039,Customer_1741,Delhi,Electronics,Smartwatch,2,5698,0.1,10256.4
109078,7/19/2025,C3200,Customer_909,Delhi,Clothing,Jeans,4,28058,0.2,89785.6
109079,9/22/2024,C6833,Customer_1833,Bangalore,Clothing,Jeans,4,33517,0,134068
109080,4/26/2025,C2105,Customer_877,Kolkata,Electronics,Headphones,5,47511,0.15,201921.75
109081,5/23/2025,C2616,Customer_382,Bangalore,Home Appliances,Air Purifier,4,24268,0.05,92218.4
109082,7/19/2025,C6907,Customer_2921,Bangalore,Clothing,Sneakers,4,10940,0.05,41572
109083,8/30/2025,C7725,Customer_2812,Pune,Electronics,Smartwatch,3,47212,0.05,134554.2
109084,10/11/2025,C7719,Customer_567,Kolkata,Furniture,Office Chair,3,4432,0.2,10636.8
109085,7/19/2024,C3089,Customer_727,Ahmedabad,Home Appliances,Mixer,1,39516,0.05,37540.2
109086,3/28/2024,C8273,Customer_1482,Ahmedabad,Home Appliances,Air Fryer,2,5328,0.2,8524.8
109087,1/23/2024,C8058,Customer_2301,Ahmedabad,Home Appliances,Microwave,3,34354,0.2,82449.6
109088,10/15/2025,C2544,Customer_854,Kolkata,Clothing,Dress,5,9756,0.2,39024
109089,1/17/2024,C4193,Customer_988,Bangalore,Furniture,Office Chair,2,47779,0.15,81224.3
109090,5/24/2025,C8103,Customer_2482,Chennai,Furniture,Office Chair,3,10192,0.2,24460.8
109091,10/5/2024,C4155,Customer_1448,Jaipur,Clothing,Dress,5,33434,0.15,142094.5
109092,6/6/2024,C9667,Customer_1041,Hyderabad,Home Appliances,Air Purifier,3,27839,0.05,79341.15
109093,6/4/2025,C8614,Customer_1617,Chennai,Furniture,Coffee Table,2,49196,0.2,78713.6
109094,7/9/2024,C3635,Customer_1817,Delhi,Clothing,Jacket,4,47405,0.2,151696
109095,12/19/2025,C6916,Customer_509,Chennai,Home Appliances,Air Fryer,5,35836,0.1,161262
109096,6/9/2025,C7169,Customer_2348,Pune,Clothing,T-Shirt,1,38430,0.15,32665.5
109097,5/31/2025,C5392,Customer_1072,Chennai,Electronics,Headphones,5,34849,0.2,139396
109098,11/4/2024,C1158,Customer_724,Bangalore,Clothing,Sneakers,4,12421,0.1,44715.6
109099,12/27/2024,C7002,Customer_2708,Nagpur,Home Appliances,Vacuum Cleaner,3,6838,0.2,16411.2
109100,2/11/2024,C7735,Customer_1418,Nagpur,Home Appliances,Air Purifier,4,36805,0.05,139859
109101,7/7/2024,C1776,Customer_2988,Chennai,Electronics,Bluetooth Speaker,4,25654,0,102616
109102,4/1/2024,C3202,Customer_691,Ahmedabad,Furniture,Office Chair,4,18556,0.15,63090.4
109103,9/23/2024,C2632,Customer_2686,Mumbai,Electronics,Smartwatch,4,2177,0.2,6966.4
109104,10/23/2025,C5640,Customer_1536,Pune,Electronics,Bluetooth Speaker,3,39758,0,119274
109105,6/16/2025,C3794,Customer_1356,Pune,Electronics,Smartwatch,2,7711,0.1,13879.8
109106,3/27/2024,C4773,Customer_2865,Nagpur,Home Appliances,Mixer,3,38664,0.15,98593.2
109107,11/30/2025,C5734,Customer_350,Jaipur,Electronics,Laptop,2,4817,0.1,8670.6
109108,9/9/2024,C4503,Customer_1521,Bangalore,Furniture,Bookshelf,4,34864,0.05,132483.2
109109,3/6/2024,C8427,Customer_2560,Nagpur,Furniture,Desk,5,22712,0,113560
109110,12/12/2024,C7172,Customer_2894,Hyderabad,Clothing,Dress,1,444,0.05,421.8
109111,1/9/2024,C1625,Customer_1818,Hyderabad,Electronics,Bluetooth Speaker,5,28136,0.1,126612
109112,4/29/2024,C2714,Customer_829,Chennai,Clothing,Sneakers,1,7390,0.05,7020.5
109113,1/31/2024,C1597,Customer_2217,Chennai,Furniture,Coffee Table,2,9770,0.2,15632
109114,6/26/2024,C3831,Customer_2980,Chennai,Clothing,Jacket,5,40047,0.05,190223.25
109115,7/16/2025,C1817,Customer_1409,Chennai,Clothing,Jacket,4,13900,0.15,47260
109116,9/9/2025,C1769,Customer_303,Ahmedabad,Furniture,Bookshelf,5,27299,0.1,122845.5
109117,3/27/2025,C1496,Customer_2941,Chennai,Clothing,Dress,1,42154,0.1,37938.6
109118,2/8/2024,C1981,Customer_2348,Delhi,Furniture,Bookshelf,2,34301,0.05,65171.9
109119,11/26/2024,C4496,Customer_1112,Kolkata,Clothing,T-Shirt,1,9921,0.15,8432.85
109120,3/21/2025,C2909,Customer_339,Chennai,Home Appliances,Air Purifier,1,4392,0,4392
109121,10/20/2025,C7356,Customer_1732,Nagpur,Electronics,Smartphone,2,44108,0,88216
109122,3/14/2024,C4190,Customer_946,Jaipur,Clothing,T-Shirt,2,40806,0.1,73450.8
109123,2/17/2025,C2638,Customer_2516,Pune,Clothing,Jacket,2,14336,0,28672
109124,9/8/2025,C5496,Customer_553,Kolkata,Clothing,Dress,2,45682,0,91364
109125,3/6/2024,C2183,Customer_108,Chennai,Clothing,Sneakers,2,13036,0.1,23464.8
109126,7/17/2024,C3391,Customer_2084,Kolkata,Furniture,Bookshelf,3,752,0.2,1804.8
109127,7/14/2024,C1261,Customer_1154,Pune,Furniture,Coffee Table,5,23789,0.05,112997.75
109128,1/1/2025,C2132,Customer_1330,Jaipur,Electronics,Headphones,3,27322,0,81966
109129,6/3/2024,C5693,Customer_904,Jaipur,Clothing,Jacket,4,12925,0.15,43945
109130,3/6/2024,C9008,Customer_1504,Delhi,Home Appliances,Vacuum Cleaner,1,21147,0.15,17974.95
109131,12/21/2025,C1155,Customer_738,Kolkata,Clothing,Sneakers,4,47924,0,191696
109132,12/22/2025,C2798,Customer_1635,Ahmedabad,Clothing,Dress,5,17625,0.05,83718.75
109133,5/25/2024,C4175,Customer_2217,Jaipur,Clothing,Sneakers,3,49718,0.1,134238.6
109134,7/26/2024,C6949,Customer_353,Mumbai,Home Appliances,Mixer,5,5120,0.1,23040
109135,8/7/2024,C3767,Customer_2584,Chennai,Home Appliances,Microwave,4,30327,0.15,103111.8
109136,4/7/2025,C2349,Customer_1317,Pune,Furniture,Coffee Table,1,21981,0.05,20881.95
109137,11/24/2024,C3887,Customer_1497,Kolkata,Furniture,Coffee Table,3,30173,0.15,76941.15
109138,7/27/2025,C5871,Customer_748,Bangalore,Clothing,Sneakers,4,10001,0.2,32003.2
109139,8/5/2024,C5736,Customer_761,Chennai,Electronics,Headphones,4,6205,0.15,21097
109140,5/15/2024,C2931,Customer_611,Pune,Electronics,Smartwatch,3,6007,0.05,17119.95
109141,11/8/2025,C6637,Customer_2824,Bangalore,Electronics,Laptop,2,33762,0.15,57395.4
109142,7/21/2025,C5974,Customer_2606,Mumbai,Clothing,Jacket,1,28717,0,28717
109143,11/20/2025,C4948,Customer_709,Pune,Furniture,Sofa,2,25118,0.05,47724.2
109144,6/7/2024,C8582,Customer_1759,Hyderabad,Home Appliances,Microwave,4,40556,0.2,129779.2
109145,10/21/2025,C4902,Customer_662,Mumbai,Electronics,Smartwatch,4,28864,0,115456
109146,12/8/2024,C2079,Customer_301,Kolkata,Clothing,Sneakers,5,14393,0.05,68366.75
109147,5/23/2025,C2673,Customer_605,Kolkata,Clothing,Jeans,3,24141,0.05,68801.85
109148,5/10/2025,C1858,Customer_1613,Delhi,Clothing,Dress,5,14278,0.2,57112
109149,11/25/2025,C1292,Customer_1102,Bangalore,Home Appliances,Microwave,2,22300,0.05,42370
109150,3/4/2024,C7126,Customer_1047,Mumbai,Electronics,Bluetooth Speaker,4,6344,0,25376
109151,8/10/2025,C8399,Customer_2511,Bangalore,Electronics,Bluetooth Speaker,4,1544,0.05,5867.2
109152,1/14/2025,C1650,Customer_2357,Chennai,Electronics,Smartwatch,1,38382,0,38382
109153,4/1/2025,C2309,Customer_853,Kolkata,Home Appliances,Microwave,4,27189,0.1,97880.4
109154,6/28/2025,C2588,Customer_2724,Pune,Furniture,Sofa,4,17879,0,71516
109155,4/11/2025,C3393,Customer_152,Nagpur,Electronics,Headphones,4,45592,0.2,145894.4
109156,2/5/2025,C2466,Customer_288,Bangalore,Furniture,Coffee Table,5,4281,0.05,20334.75
109157,5/22/2024,C7480,Customer_2070,Delhi,Electronics,Laptop,2,13251,0,26502
109158,5/27/2025,C8038,Customer_2235,Chennai,Electronics,Smartwatch,2,13528,0.1,24350.4
109159,9/19/2025,C6968,Customer_998,Nagpur,Clothing,Jeans,3,37991,0.05,108274.35
109160,12/31/2025,C8032,Customer_2562,Hyderabad,Home Appliances,Air Fryer,2,44153,0.2,70644.8
109161,6/18/2024,C3307,Customer_2491,Chennai,Clothing,Jacket,2,40900,0.2,65440
109162,11/5/2025,C5161,Customer_798,Kolkata,Electronics,Smartphone,1,25476,0.2,20380.8
109163,6/22/2025,C3869,Customer_1421,Nagpur,Home Appliances,Air Fryer,3,49892,0.2,119740.8
109164,4/24/2024,C8128,Customer_468,Bangalore,Furniture,Coffee Table,4,19380,0,77520
109165,5/28/2024,C9689,Customer_1938,Jaipur,Home Appliances,Air Purifier,3,42272,0.1,114134.4
109166,10/9/2024,C6579,Customer_1859,Jaipur,Home Appliances,Microwave,5,17929,0.1,80680.5
109167,8/2/2024,C6768,Customer_713,Ahmedabad,Home Appliances,Mixer,2,18868,0.05,35849.2
109168,9/6/2025,C7849,Customer_2780,Bangalore,Home Appliances,Mixer,5,4471,0,22355
109169,4/22/2025,C4511,Customer_1239,Bangalore,Electronics,Bluetooth Speaker,4,48444,0.15,164709.6
109170,10/9/2024,C9887,Customer_1207,Hyderabad,Clothing,Dress,1,14233,0.2,11386.4
109171,11/27/2024,C2578,Customer_2266,Kolkata,Furniture,Desk,1,31535,0.2,25228
109172,5/24/2025,C1640,Customer_661,Jaipur,Home Appliances,Mixer,3,46674,0.05,133020.9
109173,2/27/2025,C1031,Customer_1877,Pune,Electronics,Smartphone,1,23749,0,23749
109174,11/14/2025,C6892,Customer_576,Bangalore,Electronics,Smartwatch,4,5159,0.15,17540.6
109175,7/3/2024,C8549,Customer_1365,Nagpur,Electronics,Smartphone,2,15882,0.05,30175.8
109176,4/3/2025,C3219,Customer_2552,Kolkata,Electronics,Headphones,2,25878,0.1,46580.4
109177,11/5/2024,C5126,Customer_679,Hyderabad,Electronics,Bluetooth Speaker,3,42566,0,127698
109178,6/3/2025,C6323,Customer_2855,Hyderabad,Furniture,Sofa,3,37990,0.2,91176
109179,4/9/2025,C3268,Customer_921,Mumbai,Clothing,Dress,5,17366,0.15,73805.5
109180,6/19/2025,C9528,Customer_2965,Jaipur,Home Appliances,Air Fryer,2,23664,0.15,40228.8
109181,8/3/2025,C2915,Customer_2438,Hyderabad,Clothing,Jacket,3,43799,0.05,124827.15
109182,4/5/2024,C6075,Customer_2482,Kolkata,Clothing,Jacket,1,21309,0.15,18112.65
109183,10/9/2024,C8066,Customer_2700,Kolkata,Furniture,Desk,2,36755,0.05,69834.5
109184,2/5/2025,C9205,Customer_93,Ahmedabad,Clothing,T-Shirt,4,31993,0.1,115174.8
109185,8/6/2024,C5999,Customer_282,Nagpur,Electronics,Bluetooth Speaker,3,8444,0.15,21532.2
109186,5/11/2024,C3114,Customer_1927,Kolkata,Electronics,Headphones,3,43190,0.15,110134.5
109187,1/4/2024,C1052,Customer_1654,Ahmedabad,Electronics,Smartphone,3,27920,0.05,79572
109188,4/8/2024,C7483,Customer_2803,Chennai,Electronics,Laptop,4,2436,0.2,7795.2
109189,3/15/2024,C4426,Customer_1865,Mumbai,Home Appliances,Mixer,5,25836,0,129180
109190,9/26/2024,C8489,Customer_2991,Chennai,Electronics,Smartwatch,4,25172,0.05,95653.6
109191,1/27/2025,C4143,Customer_2088,Nagpur,Home Appliances,Microwave,5,20171,0,100855
109192,1/31/2024,C3821,Customer_2884,Nagpur,Electronics,Laptop,4,37991,0.05,144365.8
109193,10/8/2024,C7940,Customer_626,Kolkata,Clothing,Sneakers,3,22902,0.05,65270.7
109194,1/17/2025,C8667,Customer_2469,Chennai,Electronics,Smartphone,1,9735,0.1,8761.5
109195,10/6/2024,C1126,Customer_2591,Bangalore,Clothing,Jacket,1,44502,0.2,35601.6
109196,3/27/2024,C8575,Customer_1,Pune,Home Appliances,Air Purifier,5,39313,0.05,186736.75
109197,3/13/2024,C9742,Customer_1296,Pune,Furniture,Bookshelf,5,28974,0.05,137626.5
109198,12/8/2024,C3849,Customer_794,Mumbai,Electronics,Smartphone,3,41193,0,123579
109199,8/22/2025,C5165,Customer_1850,Pune,Electronics,Headphones,1,46912,0.2,37529.6
109200,1/25/2025,C3199,Customer_2758,Jaipur,Electronics,Laptop,5,3256,0.1,14652
109201,5/5/2024,C9758,Customer_192,Hyderabad,Clothing,Dress,2,35065,0.2,56104
